 ,Label,Area
228,kb_NA_NA_dhbps_co-14_ps.czi,18361304.298
229,kb_NA_NA_dhbps_co-15_bs.czi,8999040.367
230,kb_NA_NA_dhbps_co-15_ps.czi,21944739.124
231,kb_NA_NA_dhbps_co-16_bs.czi,11178381.748
232,kb_NA_NA_dhbps_co-16_ps.czi,19259410.410
233,kb_NA_NA_dhbps_co-17_bs.czi,11075643.203
234,kb_NA_NA_dhbps_co-17_ps.czi,17218552.026
235,kb_NA_NA_dhbps_co-18_bs.czi,11049530.490
236,kb_NA_NA_dhbps_co-18_ps.czi,17183663.729
237,kb_NA_NA_dhbps_co-19_bs.czi,10482542.146
238,kb_NA_NA_dhbps_co-19_ps.czi,18394052.209
239,kb_NA_NA_dhbps_co-20_bs.czi,8489842.455
240,kb_NA_NA_dhbps_co-20_ps.czi,16732684.325
241,kb_NA_NA_dhbps_co-21_bs.czi,9793765.819
242,kb_NA_NA_dhbps_co-21_ps.czi,16343776.125
243,kb_NA_NA_dhbps_co-22_bs.czi,10208358.655
244,kb_NA_NA_dhbps_co-22_ps.czi,15219645.214
245,kb_NA_NA_dhbps_co-23_bs.czi,13306995.973
246,kb_NA_NA_dhbps_co-23_ps.czi,14277875.221
247,kb_NA_NA_dhbps_co-24_bs.czi,12476954.146
248,kb_NA_NA_dhbps_co-24_ps.czi,14352574.704
249,kb_NA_NA_dhbps_co-24_ps.czi,1145106.697
250,kb_NA_NA_dhbps_co-25_bs.czi,9311536.774
251,kb_NA_NA_dhbps_co-25_ps.czi,14010969.043
252,kb_NA_NA_dhbps_co-26_bs.czi,11064727.233
253,kb_NA_NA_dhbps_co-26_ps.czi,22387371.021
254,kb_NA_NA_dhbps_co-27_bs.czi,10739602.547
255,kb_NA_NA_dhbps_co-27_ps.czi,17653906.609
256,kb_NA_NA_dhbps_co-28_bs.czi,10277921.211
257,kb_NA_NA_dhbps_co-28_ps.czi,18361090.259
258,kb_NA_NA_dhbps_co-29_bs.czi,10047187.562
259,kb_NA_NA_dhbps_co-29_ps.czi,17769059.395
260,kb_NA_NA_dhbps_co-30_bs.czi,9854124.714
261,kb_NA_NA_dhbps_co-30_ps.czi,13939480.139
262,kb_NA_NA_dhbps_co-31_bs.czi,8310692.117
263,kb_NA_NA_dhbps_co-31_ps.czi,14456169.404
264,kb_NA_NA_dhbps_co-32_bs.czi,10229548.479
265,kb_NA_NA_dhbps_co-32_ps.czi,17553094.412
266,kb_NA_NA_dhbps_co-33_bs.czi,12249859.155
267,kb_NA_NA_dhbps_co-33_ps.czi,15563605.301
268,kb_NA_NA_dhbps_co-34_bs.czi,11914460.614
269,kb_NA_NA_dhbps_co-34_ps.czi,15207659.051
270,kb_NA_NA_dhbps_co-35_bs.czi,14192687.844
271,kb_NA_NA_dhbps_co-35_ps.czi,13378270.838
272,kb_NA_NA_dhbps_co-36_bs.czi,8565612.131
273,kb_NA_NA_dhbps_co-36_ps.czi,13688198.781
274,kb_NA_NA_dhbps_co-37_bs.czi,11545886.084
275,kb_NA_NA_dhbps_co-37_ps.czi,14945461.723
276,kb_NA_NA_dhbps_co-38_bs.czi,7497345.305
277,kb_NA_NA_dhbps_co-38_ps.czi,17314869.412
278,kb_NA_NA_dhbps_co-39_bs.czi,9130246.050
279,kb_NA_NA_dhbps_co-39_ps.czi,18519692.888
280,kb_NA_NA_dhbps_co-40_bs.czi,8194683.177
281,kb_NA_NA_dhbps_co-40_ps.czi,16309958.021
282,kb_NA_NA_dhbps_ps-01_1.czi,17671457.778
283,kb_NA_NA_dhbps_ps-02_1.czi,14510963.294
