#	up	fill
AQZ90420.1	K03531	down
AQZ90421.1	K13276	down
AQZ93056.1	K06383	down
AQZ90422.1	K03091	down
AQZ90423.1	K03091	down
AQZ90453.1	K01537	down
AQZ90468.1	K00949	down
AQZ90528.1	K02404	down
AQZ90561.1	K06410	down
AQZ90562.1	K06411	down
AQZ93060.1	K08221	down
AQZ90583.1	K06416	down
AQZ90585.1	K00639	down
AQZ90585.1	K00652	down
AQZ90587.1	K02028	down
AQZ90588.1	K06328	down
AQZ90603.1	K13611	down
AQZ90603.1	K13613	down
AQZ90603.1	K13614	down
AQZ90604.1	K13612	down
AQZ90605.1	K13611	down
AQZ90605.1	K13613	down
AQZ90605.1	K13614	down
AQZ93062.1	K13611	down
AQZ93062.1	K13613	down
AQZ93062.1	K13614	down
AQZ90606.1	K13615	down
AQZ90610.1	K17734	down
AQZ90625.1	K01448	down
AQZ90627.1	K06413	down
AQZ90631.1	K01915	down
AQZ90642.1	K03292	down
AQZ90643.1	K01198	down
AQZ90645.1	K01805	down
AQZ90648.1	K02100	down
AQZ90648.1	K06609	down
AQZ90648.1	K08139	down
AQZ90649.1	K01775	down
AQZ90664.1	K06311	down
AQZ90665.1	K06293	down
AQZ90665.1	K06312	down
AQZ90680.1	K06196	down
AQZ90684.1	K06335	down
AQZ90685.1	K06433	down
AQZ93065.1	K06432	down
AQZ90689.1	K06431	down
AQZ90690.1	K06434	down
AQZ90700.1	K01179	down
AQZ90711.1	K01640	down
AQZ90713.1	K01961	down
AQZ90714.1	K00666	down
AQZ90715.1	K00248	down
AQZ90719.1	K02364	down
AQZ90719.1	K15656	down
AQZ90719.1	K15668	down
AQZ90720.1	K15664	down
AQZ90720.1	K15666	down
AQZ90720.1	K15667	down
AQZ90721.1	K15664	down
AQZ90721.1	K15666	down
AQZ90721.1	K15667	down
AQZ90722.1	K15665	down
AQZ90724.1	K07259	down
AQZ90725.1	K01785	down
AQZ90730.1	K00681	down
AQZ90733.1	K00266	down
AQZ90736.1	K00931	down
AQZ90737.1	K00286	down
AQZ90744.1	K11216	down
AQZ90752.1	K00483	down
AQZ90753.1	K20628	down
AQZ90758.1	K01569	down
AQZ90821.1	K13993	down
AQZ90827.1	K18115	down
AQZ90828.1	K04564	down
AQZ90835.1	K04565	down
AQZ90836.1	K19220	down
AQZ90836.1	K19223	down
AQZ90836.1	K19224	down
AQZ90846.1	K03299	down
AQZ90853.1	K03307	down
AQZ90868.1	K01843	down
AQZ90869.1	K21935	down
AQZ90870.1	K01438	down
AQZ90870.1	K01439	down
AQZ90871.1	K01035	down
AQZ90872.1	K01034	down
AQZ90876.1	K06322	down
AQZ90877.1	K06321	down
AQZ90878.1	K06319	down
AQZ90879.1	K06320	down
AQZ90880.1	K01083	down
AQZ90881.1	K19421	down
AQZ90893.1	K06418	down
AQZ90893.1	K06419	down
AQZ90893.1	K06420	down
AQZ90902.2	K00526	down
AQZ90902.2	K00526	down
AQZ90924.1	K00558	down
AQZ90927.1	K00560	down
AQZ90927.1	K00943	down
AQZ90932.1	K02337	down
AQZ90933.1	K07462	down
AQZ90995.1	K07727	down
AQZ93074.1	K19421	down
AQZ91091.1	K01687	down
AQZ91091.1	K16786	down
AQZ91111.2	K16167	down
AQZ91115.1	K02526	down
AQZ91116.1	K01625	down
AQZ91126.1	K06327	down
AQZ91129.1	K06335	down
AQZ91129.1	K13993	down
AQZ91157.1	K03888	down
AQZ91158.1	K03887	down
AQZ91159.1	K03886	down
AQZ93080.1	K00800	down
AQZ91162.1	K04517	down
AQZ91170.1	K01735	down
AQZ91171.1	K01736	down
AQZ91180.1	K06398	down
AQZ91186.1	K05739	down
AQZ91193.1	K06313	down
AQZ91194.1	K01449	down
AQZ91203.1	K01783	down
AQZ91216.1	K06374	down
AQZ91217.1	K06373	down
AQZ91218.1	K07258	down
AQZ91223.1	K00794	down
AQZ91237.1	K06407	down
AQZ91238.1	K06407	down
AQZ93085.1	K06403	down
AQZ91242.1	K03091	down
AQZ91243.1	K06379	down
AQZ91244.1	K06378	down
AQZ91245.1	K07258	down
AQZ91251.1	K06384	down
AQZ91269.1	K02346	down
AQZ91269.1	K03502	down
AQZ91292.1	K02028	down
AQZ91294.1	K02030	down
AQZ91299.1	K00627	down
AQZ91299.1	K09699	down
AQZ91300.1	K00167	down
AQZ91300.1	K21417	down
lcl|CP020102.1_cds_2517	K00382	down
AQZ91301.1	K00929	down
AQZ91302.1	K00263	down
AQZ91303.1	K00634	down
AQZ91306.1	K01841	down
AQZ91306.1	K03417	down
AQZ91307.1	K01720	down
AQZ91308.1	K01647	down
AQZ91309.1	K18244	down
AQZ91310.1	K00074	down
lcl|CP020102.1_cds_2528	K00626	down
AQZ91316.1	K06399	down
AQZ91327.1	K01961	down
AQZ91329.1	K06397	down
AQZ91330.1	K06396	down
AQZ91331.1	K06395	down
AQZ91332.1	K06394	down
AQZ91333.1	K06393	down
AQZ91335.1	K06391	down
AQZ91336.1	K06390	down
AQZ91344.1	K07001	down
AQZ91355.1	K06336	down
AQZ93089.1	K13280	down
AQZ91356.1	K19433	down
AQZ91363.2	K02244	down
AQZ91374.1	K01308	down
AQZ91397.1	K06417	down
AQZ91408.1	K13300	down
AQZ91411.1	K02316	down
AQZ91415.1	K03584	down
AQZ91417.1	K03595	down
AQZ91418.1	K01489	down
AQZ91423.1	K06438	down
AQZ91426.1	K07403	down
AQZ91429.1	K03324	down
AQZ91440.1	K06385	down
AQZ91441.1	K06012	down
AQZ91448.1	K02239	down
AQZ91459.1	K01447	down
AQZ91464.1	K03091	down
AQZ91465.1	K06400	down
AQZ91467.1	K03741	down
AQZ91468.1	K03325	down
AQZ91471.1	K09190	down
AQZ91530.1	K03091	down
AQZ91566.1	K15468	down
AQZ91566.1	K16593	down
AQZ91566.1	K17474	down
AQZ91575.1	K09815	down
AQZ91580.1	K01233	down
AQZ91588.1	K00121	down
AQZ91588.1	K00148	down
AQZ91590.1	K06439	down
AQZ91596.1	K02771	down
AQZ91596.1	K02796	down
AQZ91597.1	K02746	down
AQZ91597.1	K02795	down
AQZ91597.1	K11196	down
AQZ91598.1	K02793	down
AQZ91598.1	K02794	down
AQZ91598.1	K11195	down
AQZ91599.1	K02793	down
AQZ91599.1	K02794	down
AQZ91599.1	K11194	down
AQZ91617.1	K01738	down
AQZ91617.1	K17216	down
AQZ91618.1	K01243	down
AQZ91634.1	K09972	down
AQZ91634.1	K10041	down
AQZ91635.1	K09969	down
AQZ91635.1	K10039	down
AQZ91636.1	K10040	down
AQZ91637.1	K10040	down
AQZ91659.1	K06409	down
AQZ91662.1	K03210	down
AQZ91668.1	K06318	down
AQZ91670.1	K00010	down
AQZ91673.1	K03310	down
AQZ91674.1	K06345	down
AQZ91675.1	K06370	down
AQZ91688.1	K06402	down
AQZ91689.1	K06401	down
AQZ91697.1	K06380	down
AQZ91703.1	K06417	down
AQZ91704.1	K01845	down
AQZ91705.1	K01698	down
AQZ91713.1	K04076	down
AQZ91717.1	K01704	down
AQZ91718.1	K01703	down
AQZ91719.1	K00052	down
AQZ91729.1	K00989	down
AQZ91730.1	K06298	down
AQZ91733.1	K01994	down
AQZ93103.1	K01209	down
AQZ91744.1	K03522	down
AQZ91745.1	K03521	down
AQZ91747.1	K13770	down
AQZ91759.1	K06426	down
AQZ91760.1	K02647	down
AQZ91762.1	K11473	down
AQZ91764.1	K06200	down
AQZ91765.1	K01209	down
AQZ91766.1	K17236	down
AQZ91767.1	K17235	down
AQZ91769.1	K00096	down
AQZ91770.1	K03077	down
AQZ91772.1	K01804	down
AQZ91773.1	K06113	down
AQZ91791.1	K01611	down
AQZ91792.1	K00134	down
AQZ91800.1	K07636	down
AQZ91801.1	K07658	down
AQZ91804.1	K01647	down
AQZ91816.1	K06881	down
AQZ91819.1	K07090	down
AQZ91820.1	K01436	down
AQZ91820.1	K21613	down
AQZ91835.1	K01755	down
AQZ91848.1	K06418	down
AQZ91848.1	K06419	down
AQZ91848.1	K06420	down
AQZ91862.1	K04766	down
AQZ91863.1	K04767	down
AQZ91864.1	K04768	down
AQZ91880.1	K00027	down
AQZ91883.1	K01200	down
AQZ91890.1	K01992	down
AQZ91891.1	K01990	down
AQZ91901.1	K17319	down
AQZ93111.1	K17320	down
AQZ91911.1	K02529	down
AQZ91912.1	K10117	down
AQZ91913.1	K10118	down
AQZ91914.1	K10119	down
AQZ91925.1	K02004	down
AQZ91925.1	K16918	down
AQZ91928.1	K16919	down
AQZ91929.1	K16921	down
AQZ91940.1	K01610	down
AQZ91943.1	K02051	down
AQZ91944.1	K02049	down
AQZ91944.1	K10831	down
AQZ91944.1	K15555	down
AQZ91945.1	K02050	down
AQZ91955.1	K00425	down
AQZ91956.1	K00426	down
AQZ91958.1	K11709	down
AQZ91958.1	K19976	down
AQZ91959.1	K11705	down
AQZ91959.1	K11708	down
AQZ91959.1	K19976	down
AQZ91960.1	K02074	down
AQZ91960.1	K09820	down
AQZ91960.1	K11710	down
AQZ91960.1	K19973	down
AQZ91961.1	K11707	down
AQZ91971.1	K00963	down
AQZ91972.1	K00012	down
AQZ91974.1	K06338	down
AQZ91976.1	K06337	down
AQZ91977.1	K06338	down
AQZ91978.1	K06331	down
AQZ91980.1	K00688	down
AQZ91981.1	K00703	down
AQZ91982.1	K00975	down
AQZ91983.1	K00975	down
AQZ91984.1	K00700	down
AQZ93115.1	K11440	down
AQZ91990.1	K00130	down
AQZ91998.1	K00456	down
AQZ92002.1	K00848	down
AQZ92002.1	K01813	down
AQZ92011.1	K00686	down
AQZ92014.1	K01182	down
AQZ92014.1	K01187	down
AQZ92019.1	K10716	down
AQZ92024.1	K09779	down
AQZ92031.1	K07697	down
AQZ92033.1	K06348	down
AQZ92035.1	K12555	down
AQZ92035.1	K18770	down
AQZ92040.1	K02058	down
AQZ92040.1	K07335	down
AQZ92041.1	K02056	down
AQZ92042.1	K02057	down
AQZ92069.1	K06950	down
AQZ93119.1	K00216	down
AQZ93120.1	K03885	down
AQZ92096.1	K07734	down
AQZ92097.1	K22441	down
AQZ92098.1	K01778	down
AQZ92104.1	K01303	down
AQZ93122.1	K01733	down
AQZ92108.1	K01095	down
AQZ92113.1	K21472	down
AQZ92119.1	K01466	down
AQZ92126.1	K00087	down
AQZ92126.1	K03518	down
AQZ92131.1	K00830	down
AQZ92131.1	K00839	down
AQZ92136.1	K10119	down
AQZ92138.1	K10117	down
AQZ92139.1	K10708	down
AQZ92163.1	K00248	down
AQZ92164.1	K00632	down
AQZ92165.1	K07516	down
AQZ92167.1	K00318	down
AQZ92206.1	K01569	down
AQZ92208.1	K02004	down
AQZ92215.1	K03294	down
AQZ92215.1	K03758	down
AQZ92217.1	K06427	down
AQZ92220.1	K02020	down
AQZ92221.1	K02018	down
AQZ92231.1	K01534	down
AQZ92232.1	K17686	down
AQZ92236.1	K01118	down
AQZ92241.1	K00059	down
AQZ92246.1	K00433	down
AQZ92254.1	K05846	down
AQZ92255.1	K05847	down
AQZ92262.1	K05846	down
AQZ93130.1	K05845	down
AQZ92263.1	K05846	down
AQZ92264.1	K05847	down
AQZ92277.1	K02100	down
AQZ92277.1	K06609	down
AQZ92277.1	K08139	down
AQZ92281.1	K03293	down
AQZ92292.1	K12308	down
AQZ92294.1	K15771	down
AQZ92298.1	K03303	down
AQZ92308.1	K19425	down
AQZ92311.1	K19423	down
AQZ92312.1	K19422	down
AQZ92313.1	K19421	down
AQZ92314.1	K00903	down
AQZ92315.1	K19420	down
AQZ92316.1	K19417	down
AQZ92321.1	K01779	down
AQZ92328.1	K11741	down
AQZ92333.1	K01838	down
AQZ92334.1	K01182	down
AQZ92337.1	K15772	down
AQZ92338.1	K15771	down
AQZ92344.1	K03321	down
AQZ92345.1	K01673	down
AQZ92368.1	K00013	down
AQZ92383.1	K17485	down
AQZ92387.1	K03973	down
AQZ92395.1	K01007	down
AQZ92400.1	K03797	down
AQZ92423.1	K02479	down
AQZ92423.1	K07692	down
AQZ93137.1	K16699	down
AQZ92428.1	K16698	down
AQZ92429.1	K16706	down
AQZ93138.1	K00012	down
AQZ92431.1	K16697	down
AQZ93139.1	K03328	down
AQZ93139.1	K16694	down
AQZ93139.1	K16695	down
AQZ92444.1	K00963	down
AQZ92453.1	K01227	down
AQZ92455.1	K06288	down
AQZ92455.1	K06291	down
AQZ92455.1	K06310	down
AQZ92457.1	K06290	down
AQZ92457.1	K06293	down
AQZ92457.1	K06312	down
AQZ92458.1	K02100	down
AQZ92458.1	K06609	down
AQZ92458.1	K08139	down
AQZ92463.1	K07282	down
AQZ92467.1	K02529	down
AQZ92468.1	K00852	down
AQZ92469.1	K06726	down
AQZ92470.1	K10441	down
AQZ92471.1	K10440	down
AQZ92472.1	K10439	down
AQZ92479.1	K03893	down
AQZ92481.1	K06325	down
AQZ92482.1	K06330	down
AQZ92519.1	K03569	down
AQZ92520.1	K06283	down
AQZ92525.1	K03457	down
AQZ92525.1	K10975	down
AQZ92532.1	K06386	down
AQZ92538.1	K07118	down
AQZ92540.1	K01428	down
AQZ92541.1	K01429	down
AQZ92550.1	K07114	down
AQZ92553.1	K06381	down
AQZ92558.1	K02114	down
AQZ92559.1	K02112	down
AQZ92575.1	K06387	down
AQZ92581.1	K11686	down
AQZ92591.1	K02490	down
AQZ92597.1	K06131	down
AQZ92598.1	K13281	down
AQZ92603.1	K00374	down
AQZ92604.1	K00373	down
AQZ92605.1	K00371	down
AQZ92610.1	K02575	down
AQZ92615.1	K22227	down
AQZ92617.1	K01990	down
AQZ92618.1	K01531	down
AQZ92618.1	K16905	down
AQZ93144.1	K07263	down
AQZ93144.1	K11753	down
AQZ92624.1	K06359	down
AQZ92624.1	K06361	down
AQZ92629.1	K21464	down
AQZ92634.1	K01868	down
AQZ92640.1	K06314	down
AQZ92641.1	K03298	down
AQZ92649.1	K19548	down
AQZ92653.1	K02205	down
AQZ92653.1	K16235	down
AQZ92653.1	K16236	down
AQZ92655.1	K00294	down
AQZ92656.1	K00260	down
AQZ92658.1	K01790	down
AQZ92659.1	K00067	down
AQZ92660.1	K01710	down
AQZ92661.1	K00973	down
AQZ92663.1	K07257	down
AQZ92664.1	K01654	down
AQZ92664.1	K15898	down
AQZ92665.1	K16704	down
AQZ92666.1	K13010	down
AQZ92670.1	K06305	down
AQZ92685.1	K03488	down
AQZ92686.1	K01361	down
AQZ92686.1	K08652	down
AQZ92686.1	K14647	down
AQZ92694.1	K00965	down
AQZ92700.1	K14393	down
AQZ92715.1	K02761	down
AQZ92723.1	K19701	down
AQZ92733.1	K01222	down
AQZ92734.1	K02759	down
AQZ92735.1	K02761	down
AQZ92736.1	K02760	down
AQZ92740.1	K03781	down
AQZ92748.1	K03457	down
AQZ92758.1	K10112	down
AQZ92760.1	K00128	down
AQZ92760.1	K21802	down
AQZ92772.1	K00549	down
AQZ92773.1	K00549	down
AQZ92774.1	K00019	down
AQZ92775.1	K01029	down
AQZ92776.1	K01028	down
AQZ92782.1	K03300	down
AQZ92782.1	K11639	down
AQZ93150.1	K01223	down
AQZ92808.1	K06113	down
AQZ92810.1	K09683	down
AQZ92811.1	K01745	down
AQZ92812.1	K01712	down
AQZ92813.1	K01468	down
AQZ92814.1	K01479	down
AQZ92815.1	K02205	down
AQZ92815.1	K16235	down
AQZ92815.1	K16236	down
AQZ92816.1	K00756	down
AQZ92817.1	K11535	down
AQZ92830.1	K01442	down
AQZ92840.1	K11635	down
AQZ92843.1	K01624	down
AQZ92843.1	K03339	down
AQZ92844.1	K06606	down
AQZ92845.1	K06605	down
AQZ92846.1	K00010	down
AQZ92847.1	K06610	down
AQZ92848.1	K03335	down
AQZ92849.1	K03336	down
AQZ92850.1	K03338	down
AQZ92851.1	K03337	down
AQZ92852.1	K00140	down
AQZ92873.1	K07148	down
AQZ92874.1	K07155	down
AQZ92882.1	K11476	down
AQZ92883.1	K00851	down
AQZ92884.1	K03299	down
AQZ92885.1	K00033	down
AQZ92886.1	K03386	down
AQZ92887.1	K03387	down
AQZ92888.1	K01223	down
AQZ92905.1	K00121	down
AQZ92905.1	K00148	down
AQZ92913.1	K01476	down
AQZ92914.1	K02205	down
AQZ92914.1	K16235	down
AQZ92914.1	K16236	down
AQZ92915.1	K00819	down
AQZ92916.1	K06714	down
AQZ92934.1	K06329	down
AQZ92966.1	K07052	down
AQZ92967.1	K08369	down
AQZ92971.1	K01142	down
